ods	id	title	year	type	journal	esi	influscore	news	policy	twitter	wikipedia	authors
2	3801	Talk renewables, walk coal: The paradox of India's energy transition	2021	Article	ECOLOGICAL ECONOMICS	Economics & Business	67	6	0	36	0	2
2	3876	Transparency and sustainability in global commodity supply chains	2019	Article	WORLD DEVELOPMENT	Economics & Business	61	0	4	101	0	21
2	3931	Coronavirus, macroeconomy, and forests: What likely impacts?	2021	Article	FOREST POLICY AND ECONOMICS	Economics & Business	58	3	1	61	0	4
2	3945	A methodological approach for assessing cross-site landscape change: Understanding socio-ecological systems	2017	Article	FOREST POLICY AND ECONOMICS	Economics & Business	56	0	0	74	0	20
2	4317	Human Migration in the Era of Climate Change	2019	Article	REVIEW OF ENVIRONMENTAL ECONOMICS AND POLICY	Economics & Business	38	0	4	23	5	9
2	62916	Energy transition in Agri-food systems. Structural change, drivers and policy implications (Spain, 1960-2010)	2018	Article	ENERGY POLICY	Economics & Business	34	2	0	6	0	3
2	62917	Bridging the Gap Between National and Ecosystem Accounting Application in Andalusian Forests, Spain	2019	Article	ECOLOGICAL ECONOMICS	Economics & Business	23	2	0	9	0	25
2	65826	Urban resilience implementation: A policy challenge and research agenda for the 21st century	2018	Editorial Material	JOURNAL OF CONTINGENCIES AND CRISIS MANAGEMENT	Economics & Business	21	0	0	33	0	8
2	44076	A socio-metabolic perspective on environmental justice and degrowth movements	2019	Editorial Material	ECOLOGICAL ECONOMICS	Economics & Business	21	1	0	19	0	2
2	1323	How biochar works, and when it doesn't: A review of mechanisms controlling soil and plant responses to biochar	2021	Review	GLOBAL CHANGE BIOLOGY BIOENERGY	Engineering	269	24	0	135	4	17
2	2549	How are cities planning to respond to climate change? Assessment of local climate plans from 885 cities in the EU-28	2018	Article	JOURNAL OF CLEANER PRODUCTION	Engineering	141	7	3	100	0	30
2	2768	Environmental assesment of intensive egg production: A Spanish case study	2018	Article	JOURNAL OF CLEANER PRODUCTION	Engineering	126	15	0	3	2	4
2	3573	Predicting Vertical Urban Growth Using Genetic Evolutionary Algorithms in Tokyo's Minato Ward	2018	Article	JOURNAL OF URBAN PLANNING AND DEVELOPMENT	Engineering	78	9	0	15	0	5
2	64417	How smart do smart meters need to be?	2017	Article	BUILDING AND ENVIRONMENT	Engineering	61	7	1	4	0	13
2	70206	The role of life cycle assessment in supporting sustainable agri-food systems: A review of the challenges	2017	Review	JOURNAL OF CLEANER PRODUCTION	Engineering	52	5	6	6	0	6
2	62916	Energy transition in Agri-food systems. Structural change, drivers and policy implications (Spain, 1960-2010)	2018	Article	ENERGY POLICY	Engineering	34	2	0	6	0	3
2	13983	The global economic costs of substituting dietary protein from fish with meat, grains and legumes, and dairy	2019	Article	JOURNAL OF INDUSTRIAL ECOLOGY	Engineering	33	0	0	47	0	3
2	70207	Sustainable city rankings, benchmarking and indexes: Looking into the black box	2020	Article	SUSTAINABLE CITIES AND SOCIETY	Engineering	32	4	0	0	0	3
2	47219	Role of biochar as an additive in organic waste composting	2018	Review	BIORESOURCE TECHNOLOGY	Engineering	30	5	0	9	0	6
2	36	Options for keeping the food system within environmental limits	2018	Article	NATURE	Environment/Ecology	2790	334	48	1676	5	23
2	173	Global modeling of nature's contributions to people	2019	Article	SCIENCE	Environment/Ecology	1155	37	6	1891	0	21
2	373	The role of Indigenous peoples and local communities in effective and equitable conservation	2021	Article	ECOLOGY AND SOCIETY	Environment/Ecology	745	72	1	429	0	17
2	473	A trade-off between plant and soil carbon storage under elevated CO2	2021	Article	NATURE	Environment/Ecology	646	31	3	699	1	20
2	770	Global ecosystem thresholds driven by aridity	2020	Article	SCIENCE	Environment/Ecology	456	15	0	671	0	13
2	829	Biodiversity and the challenge of pluralism	2021	Article	NATURE SUSTAINABILITY	Environment/Ecology	421	7	3	678	0	6
2	832	Environmental conflicts and defenders: A global overview	2020	Article	GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS	Environment/Ecology	420	19	1	404	9	11
2	862	Prevalence, economic contribution, and determinants of trees on farms across Sub-Saharan Africa	2017	Article	FOREST POLICY AND ECONOMICS	Environment/Ecology	406	271	1	18	0	3
2	894	Social-ecological outcomes of agricultural intensification	2018	Review	NATURE SUSTAINABILITY	Environment/Ecology	393	40	8	259	0	10
2	903	Measured greenhouse gas budgets challenge emission savings from palm-oil biodiesel	2020	Article	NATURE COMMUNICATIONS	Environment/Ecology	389	47	1	86	0	11
2	987	Fostering natural forest regeneration on former agricultural land through economic and policy interventions	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Geosciences	354	39	5	110	0	6
2	1169	Movements shaping climate futures: A systematic mapping of protests against fossil fuel and low-carbon energy projects	2020	Review	ENVIRONMENTAL RESEARCH LETTERS	Geosciences	303	11	0	287	2	11
2	1600	Trade-offs in using European forests to meet climate objectives	2018	Article	NATURE	Geosciences	229	15	2	224	0	11
2	1981	Reconciling global-model estimates and country reporting of anthropogenic forest CO2 sinks	2018	Article	NATURE CLIMATE CHANGE	Geosciences	188	20	4	83	0	27
2	2495	Global trends in carbon sinks and their relationships with CO2 and temperature	2019	Article	NATURE CLIMATE CHANGE	Geosciences	145	3	0	218	0	13
2	2558	Multi-decadal trends in Antarctic sea-ice extent driven by ENSO-SAM over the last 2,000 years	2021	Article	NATURE GEOSCIENCE	Geosciences	141	0	0	195	0	13
2	66348	Dryland photoautotrophic soil surface communities endangered by global change	2018	Article	NATURE GEOSCIENCE	Geosciences	117	12	0	74	0	7
2	23792	Global projections of the soil microbiome in the Anthropocene	2021	Article	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Geosciences	100	9	0	51	0	7
2	62179	Evidence for large microbial-mediated losses of soil carbon under anthropogenic warming	2021	Article	NATURE REVIEWS EARTH & ENVIRONMENT	Geosciences	96	3	0	148	0	10
2	11779	Understanding climate gentrification and shifting landscapes of protection and vulnerability in green resilient Philadelphia	2020	Article	URBAN CLIMATE	Geosciences	90	9	0	26	0	3
2	36	Options for keeping the food system within environmental limits	2018	Article	NATURE	Global	2790	334	48	1676	5	23
2	93	Effect of Exercise Intervention on Functional Decline in Very Elderly Patients During Acute Hospitalization A Randomized Clinical Trial	2019	Article	JAMA INTERNAL MEDICINE	Global	1686	19	0	3212	0	14
2	173	Global modeling of nature's contributions to people	2019	Article	SCIENCE	Global	1155	37	6	1891	0	21
2	373	The role of Indigenous peoples and local communities in effective and equitable conservation	2021	Article	ECOLOGY AND SOCIETY	Global	745	72	1	429	0	17
2	473	A trade-off between plant and soil carbon storage under elevated CO2	2021	Article	NATURE	Global	646	31	3	699	1	20
2	563	Measuring population ageing: an analysis of the Global Burden of Disease Study 2017	2019	Article	LANCET PUBLIC HEALTH	Global	582	45	0	389	0	5
2	660	Early detection of accelerated aging and cellular decline (AACD): A consensus statement	2021	Article	EXPERIMENTAL GERONTOLOGY	Global	518	12	0	758	0	7
2	770	Global ecosystem thresholds driven by aridity	2020	Article	SCIENCE	Global	456	15	0	671	0	13
2	34381	Resistance Training for Older Adults: Position Statement From the National Strength and Conditioning Association	2019	Article	JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Global	440	25	0	427	0	7
2	829	Biodiversity and the challenge of pluralism	2021	Article	NATURE SUSTAINABILITY	Global	421	7	3	678	0	6
2	70208	Engineering root microbiomes for healthier crops and soils using beneficial, environmentally safe bacteria	2019	Review	CANADIAN JOURNAL OF MICROBIOLOGY	Immunology	18	0	0	21	0	4
2	70209	Pilot prospective study of Frailty and Functionality in routine clinical assessment in allogeneic hematopoietic cell transplantation	2020	Article	BONE MARROW TRANSPLANTATION	Immunology	7	0	0	11	0	16
2	61062	Guidance for Systematic Integration of Undernutrition in Attributing Cause of Death in Children	2021	Article	CLINICAL INFECTIOUS DISEASES	Immunology	6	0	0	0	0	8
2	8523	Gender differences for frailty in HIV-infected patients on stable antiretroviral therapy and with an undetectable viral load	2019	Article	PLOS ONE	Immunology	3	0	0	3	0	10
2	46992	Air pollution and indoor settings	2021	Article	WORLD ALLERGY ORGANIZATION JOURNAL	Immunology	3	0	0	5	0	14
2	63591	Cultural heritage and sea level rise threat: risk assessment of coastal fortifications in the Canary Islands	2020	Article	JOURNAL OF CULTURAL HERITAGE	Materials Science	8	1	0	0	0	3
2	70210	Fluid transport within permeable pavement systems: A review of evaporation processes, moisture loss measurement and the current state of knowledge	2020	Review	CONSTRUCTION AND BUILDING MATERIALS	Materials Science	3	0	0	3	0	5
2	70211	Analysis of Research on the SDGs: The Relationship between Climate Change, Poverty and Inequality	2021	Article	APPLIED SCIENCES-BASEL	Materials Science	2	0	0	2	0	4
2	70212	European Strategies for Adaptation to Climate Change with the Mayors Adapt Initiative by Self-Organizing Maps	2019	Article	APPLIED SCIENCES-BASEL	Materials Science	1	0	0	2	0	4
2	70213	Techno-Economic Assessment of a Gasification Plant for Distributed Cogeneration in the Agrifood Sector	2021	Article	APPLIED SCIENCES-BASEL	Materials Science	1	0	0	1	0	5
2	4608	Critical slowing down close to a global bifurcation of a curve of quasi-neutral equilibria	2021	Article	COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION	Mathematics	11	0	0	29	0	6
2	65005	Percolation-intercropping strategies to prevent dissemination of phytopathogens on plantations	2021	Article	CHAOS	Mathematics	9	0	0	12	0	7
2	63960	Financial Technology: Review of Trends, Approaches and Management	2020	Review	MATHEMATICS	Mathematics	4	0	0	6	0	4
2	63663	Prioritization of Resilience Initiatives for Climate-Related Disasters in the Metropolitan City of Venice	2021	Article	RISK ANALYSIS	Mathematics	4	0	0	6	0	8
2	70214	The Quintuple Helix of Innovation Model and the SDGs: Latin-American Countries' Case and Its Forgotten Effects	2021	Article	MATHEMATICS	Mathematics	1	0	0	0	0	3
2	1323	How biochar works, and when it doesn't: A review of mechanisms controlling soil and plant responses to biochar	2021	Review	GLOBAL CHANGE BIOLOGY BIOENERGY	Microbiology	269	24	0	135	4	17
2	2491	Detecting macroecological patterns in bacterial communities across independent studies of global soils	2018	Article	NATURE MICROBIOLOGY	Microbiology	145	4	0	214	0	36
2	66086	Biodiversity of key-stone phylotypes determines crop production in a 4-decade fertilization experiment	2020	Article	ISME JOURNAL	Microbiology	52	3	0	43	0	6
2	70215	Suppressed N fixation and diazotrophs after four decades of fertilization	2019	Article	MICROBIOME	Microbiology	42	0	0	67	0	10
2	66087	Soil Microbial Biogeography in a Changing World: Recent Advances and Future Perspectives	2020	Review	MSYSTEMS	Microbiology	37	0	0	67	0	5
2	66088	Soil microbial diversity-biomass relationships are driven by soil carbon content across global biomes	2021	Article	ISME JOURNAL	Microbiology	36	0	0	55	0	6
2	64867	Probiotic activities of Rhizobium laguerreae on growth and quality of spinach	2018	Article	SCIENTIFIC REPORTS	Microbiology	35	2	0	27	0	7
2	23789	Microbial biotechnology as a tool to restore degraded drylands	2017	Article	MICROBIAL BIOTECHNOLOGY	Microbiology	32	0	0	69	0	3
2	30391	Rhizosphere microorganisms can influence the timing of plant flowering	2018	Article	MICROBIOME	Microbiology	31	1	0	24	0	12
2	47219	Role of biochar as an additive in organic waste composting	2018	Review	BIORESOURCE TECHNOLOGY	Microbiology	30	5	0	9	0	6
2	70199	Adenosine/A2B Receptor Signaling Ameliorates the Effects of Aging and Counteracts Obesity	2020	Article	CELL METABOLISM	Molecular Biology & Genetics	162	16	0	69	1	31
2	45100	Towards an understanding of the evolutionary role of fire in animals	2018	Article	EVOLUTIONARY ECOLOGY	Molecular Biology & Genetics	110	7	0	95	0	2
2	59729	New law puts Bolivian biodiversity hotspot on road to deforestation	2018	Letter	CURRENT BIOLOGY	Molecular Biology & Genetics	78	5	0	105	0	7
2	37248	Identification of Molecular Integrators Shows that Nitrogen Actively Controls the Phosphate Starvation Response in Plants	2019	Article	PLANT CELL	Molecular Biology & Genetics	75	0	0	176	0	13
2	62204	The puzzling mitochondrial phylogeography of the black soldier fly (Hermetia illucens), the commercially most important insect protein species	2020	Article	BMC EVOLUTIONARY BIOLOGY	Molecular Biology & Genetics	12	0	0	17	0	17
2	9643	Efficacy of non-pharmacological interventions to treat malnutrition in older persons: A systematic review and meta-analysis. The SENATOR project ONTOP series and MaNuEL knowledge hub project	2019	Review	AGEING RESEARCH REVIEWS	Molecular Biology & Genetics	9	0	0	2	0	17
2	70216	Approaches for the amelioration of adverse effects of drought stress on crop plants	2021	Review	FRONTIERS IN BIOSCIENCE-LANDMARK	Molecular Biology & Genetics	9	0	0	4	0	11
2	70217	Evolution and comparative genomics of the most common Trichoderma species	2019	Article	BMC GENOMICS	Molecular Biology & Genetics	7	0	0	10	0	17
2	9915	Handgrip strength and depression among 34,129 adults aged 50 years and older in six low- and middle-income countries	2019	Article	JOURNAL OF AFFECTIVE DISORDERS	Neuroscience & Behavior	65	5	0	32	0	7
2	70218	Association of Malnutrition with Functional and Cognitive Trajectories in People Living with Dementia: A Five-Year Follow-Up Study	2021	Article	JOURNAL OF ALZHEIMERS DISEASE	Neuroscience & Behavior	15	1	0	8	0	14
2	57826	Behavior of the muscle quality index and isometric strength in elderly women	2020	Article	PHYSIOLOGY & BEHAVIOR	Neuroscience & Behavior	15	0	0	24	0	8
2	9989	Food insecurity (hunger) and suicide attempts among 179,771 adolescents attending school from 9 high-income, 31 middle-income, and 4 low-income countries: A cross-sectional study	2019	Article	JOURNAL OF AFFECTIVE DISORDERS	Neuroscience & Behavior	12	0	0	21	0	7
2	70219	Pilates vs. muscular training in older women. Effects in functional factors and the cognitive interaction: A randomized controlled trial	2019	Article	PHYSIOLOGY & BEHAVIOR	Neuroscience & Behavior	7	0	1	5	0	4
2	70220	Relationship in dietary habits variations during COVID-19 lockdown in Kosovo: The COVIDiet study	2021	Article	APPETITE	Neuroscience & Behavior	7	0	0	6	1	4
2	24615	Appetite disorders in cancer patients: Impact on nutritional status and quality of life	2017	Article	APPETITE	Neuroscience & Behavior	5	0	2	2	0	13
2	70221	Taming the pandemic? The importance of homemade plant-based foods and beverages as community responses to COVID-19	2020	Editorial Material	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE	Pharmacology & Toxicology	17	0	0	25	0	18
2	70222	Different patterns in medicinal plant use along an elevational gradient in northern Peruvian Andes	2019	Article	JOURNAL OF ETHNOPHARMACOLOGY	Pharmacology & Toxicology	13	1	0	0	0	3
2	65451	Reverse ethnopharmacology and drug discovery	2017	Article	JOURNAL OF ETHNOPHARMACOLOGY	Pharmacology & Toxicology	8	1	0	0	0	7
2	70223	The historical development of pharmacopoeias and the inclusion of exotic herbal drugs with a focus on Europe and Brazil	2019	Article	JOURNAL OF ETHNOPHARMACOLOGY	Pharmacology & Toxicology	7	1	0	0	0	5
2	70224	Ethnobotanical survey of wild edible plants used by Baka people in southeastern Cameroon	2020	Article	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE	Pharmacology & Toxicology	7	0	0	11	0	10
2	70225	A phylogenetic road map to antimalarial Artemisia species	2018	Article	JOURNAL OF ETHNOPHARMACOLOGY	Pharmacology & Toxicology	5	0	0	6	0	11
2	7436	Baseline CHA(2)DS(2)-VASc score and prognosis in octogenarians with non-ST segment elevation acute coronary syndrome	2021	Article	INTERNATIONAL JOURNAL OF CLINICAL PRACTICE	Pharmacology & Toxicology	4	0	0	6	0	13
2	70226	The therapeutic use of the dog in Spain: a review from a historical and cross-cultural perspective of a change in the human-dog relationship	2017	Review	JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE	Pharmacology & Toxicology	3	0	0	5	0	3
